Collision_ID,Crash_Date,Vehicle_Type
4465970,07-10-2021 15:04,Heavy Vehicle
4465365,07-10-2021 15:08,Taxi
4467297,07-10-2021 15:10,SUV
4465625,07-10-2021 15:12,Two Wheeler
4466442,07-10-2021 15:14,Two Wheeler
4465584,07-10-2021 15:15,Taxi
4465433,07-10-2021 15:15,Sedan
4470774,07-10-2021 15:20,SUV
4466113,07-10-2021 15:20,Sedan
4465859,07-10-2021 15:22,SUV
4465400,07-10-2021 15:22,SUV
4466048,07-10-2021 15:30,Bus
4466019,07-10-2021 15:30,SUV
4465515,07-10-2021 15:30,Two Wheeler
4465421,07-10-2021 15:38,Sedan
4468921,07-10-2021 15:40,Heavy Vehicle
4465790,07-10-2021 15:40,SUV
4465500,07-10-2021 15:43,SUV
4465483,07-10-2021 15:45,Sedan
4465814,07-10-2021 15:45,Sedan
4465463,07-10-2021 16:00,SUV
4465493,07-10-2021 16:00,SUV
4466472,07-10-2021 16:04,Heavy Vehicle
4465583,07-10-2021 16:05,Heavy Vehicle
4465403,07-10-2021 16:05,Sedan
4466315,07-10-2021 16:10,Two Wheeler
4465357,07-10-2021 16:10,SUV
4465575,07-10-2021 16:10,Two Wheeler
4465367,07-10-2021 16:13,SUV
4465761,07-10-2021 16:14,SUV
4465612,07-10-2021 16:15,Two Wheeler
4466009,07-10-2021 16:17,Heavy Vehicle
4466055,07-10-2021 16:25,Bus
4467490,07-10-2021 16:30,Two Wheeler
4465369,07-10-2021 16:30,SUV
4465490,07-10-2021 16:33,Bus
4465385,07-10-2021 16:33,Sedan
4467071,07-10-2021 16:37,Sedan
4465407,07-10-2021 16:40,SUV
4465525,07-10-2021 16:40,Sedan
4465649,07-10-2021 16:40,Sedan
4465412,07-10-2021 16:45,Sedan
4465517,07-10-2021 16:45,SUV
4465355,07-10-2021 16:50,SUV
4466166,07-10-2021 16:51,Taxi
4466410,07-10-2021 16:54,Sedan
4465527,07-10-2021 16:55,SUV
4465404,07-10-2021 16:55,SUV
4465466,07-10-2021 17:00,SUV
4465384,07-10-2021 17:00,Sedan
4465353,07-10-2021 17:05,SUV
4465392,07-10-2021 17:08,Sedan
4467702,07-10-2021 17:10,SUV
4465700,07-10-2021 17:11,Ambulance
4465476,07-10-2021 17:15,Sedan
4465402,07-10-2021 17:16,Heavy Vehicle
4465885,07-10-2021 17:17,Sedan
4465398,07-10-2021 17:18,Sedan
4465998,07-10-2021 17:20,Two Wheeler
4465947,07-10-2021 17:25,SUV
4467488,07-10-2021 17:30,Sedan
4466316,07-10-2021 17:30,SUV
4465514,07-10-2021 17:30,Heavy Vehicle
4466025,07-10-2021 17:34,Sedan
4466476,07-10-2021 17:35,SUV
4465950,07-10-2021 17:35,Sedan
4465660,07-10-2021 17:40,Commercial Vehicle
4465653,07-10-2021 17:40,Two Wheeler
4465448,07-10-2021 17:43,SUV
4467428,07-10-2021 17:45,SUV
4466336,07-10-2021 17:45,SUV
4468048,07-10-2021 17:49,Sedan
4467326,07-10-2021 18:00,Two Wheeler
4466165,07-10-2021 18:00,Heavy Vehicle
4465641,07-10-2021 18:00,SUV
4465779,07-10-2021 18:00,Sedan
4465608,07-10-2021 18:00,SUV
4465429,07-10-2021 18:04,Sedan
4465865,07-10-2021 18:15,Sedan
4465673,07-10-2021 18:17,Heavy Vehicle
4465449,07-10-2021 18:25,SUV
4465586,07-10-2021 18:29,Two Wheeler
4466126,07-10-2021 18:34,Commercial Vehicle
4465413,07-10-2021 18:34,Sedan
4465949,07-10-2021 18:40,Sedan
4465753,07-10-2021 18:45,Sedan
4465592,07-10-2021 18:50,SUV
4465414,07-10-2021 18:50,SUV
4465848,07-10-2021 18:52,Sedan
4470227,07-10-2021 19:00,Sedan
4467403,07-10-2021 19:00,SUV
4467498,07-10-2021 19:00,SUV
4466071,07-10-2021 19:00,SUV
4465393,07-10-2021 19:03,Bus
4465442,07-10-2021 19:07,Two Wheeler
4465492,07-10-2021 19:17,SUV
4472588,07-10-2021 19:18,Sedan
4465815,07-10-2021 19:20,Sedan
4465703,07-10-2021 19:20,Sedan
4465427,07-10-2021 19:27,Two Wheeler
4465374,07-10-2021 19:30,SUV
4465542,07-10-2021 19:30,SUV
4466678,07-10-2021 19:33,Two Wheeler
4467206,07-10-2021 19:34,Sedan
4466265,07-10-2021 19:37,Sedan
4465431,07-10-2021 19:40,Sedan
4466812,07-10-2021 19:41,SUV
4465456,07-10-2021 19:45,Sedan
4465380,07-10-2021 19:58,Sedan
4467866,07-10-2021 20:00,Sedan
4465905,07-10-2021 20:00,SUV
4467172,07-10-2021 20:05,Two Wheeler
4465812,07-10-2021 20:08,Sedan
4465477,07-10-2021 20:14,Sedan
4465478,07-10-2021 20:15,Sedan
4465437,07-10-2021 20:24,Two Wheeler
4465382,07-10-2021 20:25,SUV
4470808,07-10-2021 20:30,Two Wheeler
4465399,07-10-2021 20:30,SUV
4467413,07-10-2021 20:42,Two Wheeler
4465566,07-10-2021 20:48,SUV
4465603,07-10-2021 20:50,SUV
4467194,07-10-2021 20:52,Sedan
4465508,07-10-2021 20:52,Sedan
4465701,07-10-2021 20:57,SUV
4466649,07-10-2021 21:00,Sedan
4465422,07-10-2021 21:07,Sedan
4466085,07-10-2021 21:27,Two Wheeler
4465948,07-10-2021 21:27,Sedan
4466366,07-10-2021 21:29,SUV
4465443,07-10-2021 21:38,Sedan
4465428,07-10-2021 21:40,SUV
4466444,07-10-2021 21:40,Sedan
4465557,07-10-2021 21:50,SUV
4470091,07-10-2021 21:55,SUV
4466743,07-10-2021 21:57,SUV
4466440,07-10-2021 22:00,Sedan
4465408,07-10-2021 22:00,SUV
4466004,07-10-2021 22:00,SUV
4465416,07-10-2021 22:11,SUV
4466051,07-10-2021 22:21,Two Wheeler
4465972,07-10-2021 22:30,SUV
4465788,07-10-2021 22:30,SUV
4465444,07-10-2021 22:30,Sedan
4467227,07-10-2021 22:38,Sedan
4467454,07-10-2021 22:48,Sedan
4466389,07-10-2021 22:50,Sedan
4465957,07-10-2021 22:50,Sedan
4465688,07-10-2021 23:09,Sedan
4467007,07-10-2021 23:10,Sedan
4466147,07-10-2021 23:10,Two Wheeler
4465450,07-10-2021 23:12,Two Wheeler
4466740,07-10-2021 23:15,SUV
4467458,07-10-2021 23:25,Commercial Vehicle
4465415,07-10-2021 23:30,SUV
4466794,07-10-2021 23:30,SUV
4465963,07-10-2021 23:35,Sedan
4465460,07-10-2021 23:40,Sedan
4465577,07-10-2021 23:50,Sedan
4469798,07-10-2021 23:54,Ambulance
4467456,07-10-2021 23:55,Heavy Vehicle
4466120,07-10-2021 23:55,Two Wheeler
4466664,07-10-2021 23:57,Sedan
